system:index,latitude,longitude,occurrence,point_id,.geo
1324_0,41.4818192851366,2.2563434148871693,0,931.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2563434148871693,41.4818192851366]}"
1325_0,41.351922895052915,2.0698531619039784,0,932.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0698531619039784,41.351922895052915]}"
1326_0,41.48774816601179,2.2121463029085078,0,933.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2121463029085078,41.48774816601179]}"
1327_0,41.4209135088733,2.195707133209112,0,934.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.195707133209112,41.4209135088733]}"
1330_0,41.463763147925796,2.195707133209112,0,935.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.195707133209112,41.463763147925796]}"
1332_0,41.471847985482874,2.026734028266219,0,936.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.026734028266219,41.471847985482874]}"
1333_0,41.37779437523556,2.1391132703095934,0,937.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1391132703095934,41.37779437523556]}"
1334_0,41.46106820207344,2.0264645336810077,0,938.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0264645336810077,41.46106820207344]}"
1335_0,41.463224158755324,2.1226741006101975,0,939.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1226741006101975,41.463224158755324]}"
1336_0,41.45486982661301,2.067697205222089,0,940.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.067697205222089,41.45486982661301]}"
1338_0,41.36405015138853,2.0981500933537234,0,941.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0981500933537234,41.36405015138853]}"
1339_0,41.41875755219141,2.1183621872464187,0,942.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1183621872464187,41.41875755219141]}"
1343_0,41.469692028800985,2.227507494266945,0,943.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.227507494266945,41.469692028800985]}"
1345_0,41.45486982661301,2.0323934145561964,0,944.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0323934145561964,41.45486982661301]}"
1346_0,41.39665899620207,2.074973559023448,0,945.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.074973559023448,41.39665899620207]}"
1347_0,41.40312686624773,2.1310284327525153,0,946.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1310284327525153,41.40312686624773]}"
1349_0,41.42953733560085,2.1016535229618114,0,947.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1016535229618114,41.42953733560085]}"
1350_0,41.32632090945551,2.1291419706558656,0,948.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1291419706558656,41.32632090945551]}"
1351_0,41.34707199251867,2.0941076745751843,0,949.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0941076745751843,41.34707199251867]}"
1352_0,41.48289726347755,2.048293595085113,0,950.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.048293595085113,41.48289726347755]}"
1355_0,41.49502451981316,2.072009118585868,0,951.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.072009118585868,41.49502451981316]}"
1358_0,41.41525412258334,2.072278613171079,0,952.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.072278613171079,41.41525412258334]}"
1359_0,41.48774816601179,2.080632945313397,0,953.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.080632945313397,41.48774816601179]}"
1360_0,41.34734148710391,2.130489443582036,0,954.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.130489443582036,41.34734148710391]}"
1361_0,41.420644014288065,2.2213091188065164,0,955.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2213091188065164,41.420644014288065]}"
1362_0,41.4322322814532,2.0658107431254393,0,956.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0658107431254393,41.4322322814532]}"
1363_0,41.47346495299429,2.080363450728157,0,957.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.080363450728157,41.47346495299429]}"
1364_0,41.306647804733295,2.0992280716946823,0,958.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0992280716946823,41.306647804733295]}"
1365_0,41.34868896003009,2.104348468814152,0,959.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.104348468814152,41.34868896003009]}"
1366_0,41.32605141487028,2.06338529185831,0,960.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.06338529185831,41.32605141487028]}"
1367_0,41.37995033191745,2.1366878190424643,0,961.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1366878190424643,41.37995033191745]}"
1368_0,41.428728851845136,2.1183621872464187,0,962.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1183621872464187,41.428728851845136]}"
1369_0,41.40528282292962,2.164715255906998,0,963.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.164715255906998,41.40528282292962]}"
1370_0,41.4209135088733,2.0628463026878308,0,964.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0628463026878308,41.4209135088733]}"
1372_0,41.36593661348518,2.1078518984222114,0,965.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1078518984222114,41.36593661348518]}"
1373_0,41.33925664954683,2.0784769886315075,0,966.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0784769886315075,41.33925664954683]}"
1374_0,41.430884808527026,2.138574281139114,0,967.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.138574281139114,41.430884808527026]}"
1375_0,41.4599902237325,2.0906042449671247,0,968.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0906042449671247,41.4599902237325]}"
1376_0,41.453522353686836,2.1682186855150576,0,969.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1682186855150576,41.453522353686836]}"
1377_0,41.49879744400646,2.256612909472409,0,970.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.256612909472409,41.49879744400646]}"
1378_0,41.49583300356887,2.2808674221436434,0,971.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2808674221436434,41.49583300356887]}"
1379_0,41.473734447579524,2.264967241614727,0,972.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.264967241614727,41.473734447579524]}"
1380_0,41.49394654147221,2.20352247618095,0,973.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.20352247618095,41.49394654147221]}"
1381_0,41.32982433906358,2.077668504875817,0,974.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.077668504875817,41.32982433906358]}"
1382_0,41.44489852695929,2.033471392897127,0,975.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.033471392897127,41.44489852695929]}"
1383_0,41.486939682256086,2.167949190929818,0,976.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.167949190929818,41.486939682256086]}"
1384_0,41.482088779721835,2.131836916508206,0,977.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.131836916508206,41.482088779721835]}"
1386_0,41.36027722719523,2.039939262942795,0,978.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.039939262942795,41.36027722719523]}"
1387_0,41.39908444746919,2.080632945313397,0,979.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.080632945313397,41.39908444746919]}"
1388_0,41.41552361716858,2.1315674219229663,0,980.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1315674219229663,41.41552361716858]}"
1390_0,41.49098210103462,2.0614988297616605,0,981.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0614988297616605,41.49098210103462]}"
1391_0,41.41552361716858,2.1908562306748536,0,982.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1908562306748536,41.41552361716858]}"
1392_0,41.413906649657164,2.049641068011283,0,983.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.049641068011283,41.413906649657164]}"
1394_0,41.44759347281165,2.1757645339016563,0,984.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1757645339016563,41.44759347281165]}"
1395_0,41.30826477224471,2.1105468442745803,0,985.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1105468442745803,41.30826477224471]}"
1396_0,41.331171811989755,2.0245780715843296,0,986.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0245780715843296,41.331171811989755]}"
1397_0,41.4074387796115,2.2075648949594893,0,987.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2075648949594893,41.4074387796115]}"
1398_0,41.37429094562749,2.149893053719012,0,988.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.149893053719012,41.37429094562749]}"
1400_0,41.49125159561986,2.053952981375062,0,989.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.053952981375062,41.49125159561986]}"
1401_0,41.352192389638155,2.098419587938963,0,990.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.098419587938963,41.352192389638155]}"
1402_0,41.30961224517089,2.027812006607178,0,991.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.027812006607178,41.30961224517089]}"
1403_0,41.30907325600042,2.1056959417403505,0,992.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1056959417403505,41.30907325600042]}"
1405_0,41.44247307569216,2.137496302798155,0,993.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.137496302798155,41.44247307569216]}"
1407_0,41.48262776889231,2.102462006717502,0,994.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.102462006717502,41.48262776889231]}"
1408_0,41.37429094562749,2.1326454002639252,0,995.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1326454002639252,41.37429094562749]}"
1409_0,41.41956603594712,2.089795761211434,0,996.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.089795761211434,41.41956603594712]}"
1410_0,41.46726657753386,2.0881787936999956,0,997.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0881787936999956,41.46726657753386]}"
1412_0,41.34410755208108,2.082249912824807,0,998.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.082249912824807,41.34410755208108]}"
1414_0,41.354078851734805,2.041556230454205,0,999.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.041556230454205,41.354078851734805]}"
