ndvi,ndbi,mndwi,elevation,longitude,latitude
0.068467185,-0.11413044,0.022355506,13,2.1089298767631948,41.33090231740451
0.026229093,-0.08645784,0.012184508,9,2.117553703490742,41.33090231740451
-0.030489413,0.1810895,-0.17724515,10,2.1197096601726293,41.33090231740451
-0.045948327,0.06063453,-0.019308237,11,2.1226741006102237,41.33090231740451
0.023582766,0.37165925,-0.4188625,5,2.125638541047818,41.33090231740451
0.0561276,0.057986673,-0.19410568,5,2.12941146524112,41.33090231740451
-0.022919053,-0.078169905,0.07684338,10,2.14046074323579,41.33090231740451
0.017914267,0.059785284,-0.13132162,6,2.1431556890881485,41.33090231740451
0.015458422,0.11887141,-0.19486293,5,2.143964172843856,41.33090231740451
-0.0090629915,0.061901722,-0.11611269,7,2.1531269887418754,41.33090231740451
0.021590909,0.077396736,-0.1808042,5,2.1547439562532906,41.33090231740451
-0.12063492,0.17189835,0.5009548,0,2.162828793810366,41.33090231740451
-0.1959799,0.11357341,0.54240185,0,2.165254245077489,41.33090231740451
-0.10122699,0.045602605,0.50729084,0,2.1692966638560267,41.33090231740451
-0.05315204,0.04010025,0.19806764,0,2.1719916097083853,41.33090231740451
-0.0663199,0.0,0.21098901,0,2.185735833555414,41.33090231740451
-0.06666667,-0.05376344,0.25659978,0,2.187352801066829,41.33090231740451
-0.03883495,-0.04347826,0.23336853,0,2.187891790237301,41.33090231740451
-0.09626719,0.05154639,0.2521994,0,2.195168144038669,41.33090231740451
-0.06882591,-0.015452539,0.17100371,0,2.1965156169648483,41.33090231740451
-0.024875622,-0.024836602,0.21308017,0,2.1970546061353198,41.33090231740451
-0.02549575,0.004341534,0.19114219,0,2.2027139924252728,41.33090231740451
-0.024020227,-0.033467203,0.20396914,0,2.202983487010509,41.33090231740451
-0.03052503,-0.019255456,0.18550107,0,2.2035224761809804,41.33090231740451
-0.08426073,-0.10982659,0.35203367,0,2.2054089382776314,41.33090231740451
-0.06185567,-0.04597701,0.24545455,0,2.2164582162723017,41.33090231740451
-0.08254398,-0.019548872,0.25143513,0,2.2183446783689527,41.33090231740451
-0.05102041,-0.015006822,0.2152174,0,2.2229260863179623,41.33090231740451
-0.08459215,-0.034129694,0.28445005,0,2.2334363751421606,41.33090231740451
-0.078313254,0.0032573289,0.24602203,0,2.236400815579755,41.33090231740451
-0.027272727,0.015337423,0.17559153,0,2.242060201869708,41.33090231740451
-0.076696165,0.038402457,0.1952381,0,2.2463721152334815,41.33090231740451
-0.050064184,-0.024930747,0.20090806,0,2.260924822836218,41.33090231740451
-0.046483908,-0.016518425,0.18354431,0,2.262541790347633,41.33090231740451
0.2210265,0.13531998,-0.40848485,6,2.0811719344839017,41.33117181198975
0.39694765,0.10915045,-0.58487135,5,2.081710923654373,41.33117181198975
0.29914832,0.23561959,-0.61517465,10,2.088178793700034,41.33117181198975
0.043123413,0.10891276,-0.22860125,9,2.0981500933537607,41.33117181198975
0.004568368,0.058119785,-0.09365697,10,2.1035399850584775,41.33117181198975
-0.051809035,0.12608524,-0.09739448,15,2.104887457984657,41.33117181198975
0.010303458,0.004104348,-0.10571472,13,2.1094688659336667,41.33117181198975
0.0056468816,0.16074982,-0.21362093,9,2.1164757251497988,41.33117181198975
0.029869169,0.09677419,-0.16312708,10,2.1170147143202707,41.33117181198975
