Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08125 Montcada i Reixac;0812501 Montcada i Reixac distrito 01;0812501001 Montcada i Reixac sección 01001;Renta neta media por persona;2023;15.265
08125 Montcada i Reixac;0812501 Montcada i Reixac distrito 01;0812501002 Montcada i Reixac sección 01002;Renta neta media por persona;2023;16.088
08125 Montcada i Reixac;0812501 Montcada i Reixac distrito 01;0812501004 Montcada i Reixac sección 01004;Renta neta media por persona;2023;13.419
08125 Montcada i Reixac;0812501 Montcada i Reixac distrito 01;0812501005 Montcada i Reixac sección 01005;Renta neta media por persona;2023;14.783
08125 Montcada i Reixac;0812502 Montcada i Reixac distrito 02;;Renta neta media por persona;2023;13.958
08125 Montcada i Reixac;0812502 Montcada i Reixac distrito 02;0812502001 Montcada i Reixac sección 02001;Renta neta media por persona;2023;8.775
08125 Montcada i Reixac;0812502 Montcada i Reixac distrito 02;0812502002 Montcada i Reixac sección 02002;Renta neta media por persona;2023;15.557
08125 Montcada i Reixac;0812502 Montcada i Reixac distrito 02;0812502003 Montcada i Reixac sección 02003;Renta neta media por persona;2023;16.929
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;;Renta neta media por persona;2023;15.864
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503001 Montcada i Reixac sección 03001;Renta neta media por persona;2023;15.152
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503002 Montcada i Reixac sección 03002;Renta neta media por persona;2023;15.556
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503003 Montcada i Reixac sección 03003;Renta neta media por persona;2023;14.360
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503004 Montcada i Reixac sección 03004;Renta neta media por persona;2023;17.806
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503005 Montcada i Reixac sección 03005;Renta neta media por persona;2023;16.016
08125 Montcada i Reixac;0812503 Montcada i Reixac distrito 03;0812503006 Montcada i Reixac sección 03006;Renta neta media por persona;2023;16.914
08125 Montcada i Reixac;0812504 Montcada i Reixac distrito 04;;Renta neta media por persona;2023;16.985
08125 Montcada i Reixac;0812504 Montcada i Reixac distrito 04;0812504001 Montcada i Reixac sección 04001;Renta neta media por persona;2023;15.645
08125 Montcada i Reixac;0812504 Montcada i Reixac distrito 04;0812504002 Montcada i Reixac sección 04002;Renta neta media por persona;2023;16.925
08125 Montcada i Reixac;0812504 Montcada i Reixac distrito 04;0812504003 Montcada i Reixac sección 04003;Renta neta media por persona;2023;18.426
08125 Montcada i Reixac;0812505 Montcada i Reixac distrito 05;;Renta neta media por persona;2023;11.687
08125 Montcada i Reixac;0812505 Montcada i Reixac distrito 05;0812505001 Montcada i Reixac sección 05001;Renta neta media por persona;2023;11.781
08125 Montcada i Reixac;0812505 Montcada i Reixac distrito 05;0812505002 Montcada i Reixac sección 05002;Renta neta media por persona;2023;12.575
08125 Montcada i Reixac;0812505 Montcada i Reixac distrito 05;0812505003 Montcada i Reixac sección 05003;Renta neta media por persona;2023;10.674
08125 Montcada i Reixac;0812506 Montcada i Reixac distrito 06;;Renta neta media por persona;2023;14.136
08125 Montcada i Reixac;0812506 Montcada i Reixac distrito 06;0812506001 Montcada i Reixac sección 06001;Renta neta media por persona;2023;14.856
08125 Montcada i Reixac;0812506 Montcada i Reixac distrito 06;0812506002 Montcada i Reixac sección 06002;Renta neta media por persona;2023;14.691
08125 Montcada i Reixac;0812506 Montcada i Reixac distrito 06;0812506003 Montcada i Reixac sección 06003;Renta neta media por persona;2023;13.113
08126 Montgat;;;Renta neta media por persona;2023;18.237
08126 Montgat;0812601 Montgat distrito 01;;Renta neta media por persona;2023;18.237
08126 Montgat;0812601 Montgat distrito 01;0812601001 Montgat sección 01001;Renta neta media por persona;2023;20.136
08126 Montgat;0812601 Montgat distrito 01;0812601002 Montgat sección 01002;Renta neta media por persona;2023;16.247
08126 Montgat;0812601 Montgat distrito 01;0812601003 Montgat sección 01003;Renta neta media por persona;2023;18.045
08126 Montgat;0812601 Montgat distrito 01;0812601004 Montgat sección 01004;Renta neta media por persona;2023;18.049
08127 Monistrol de Montserrat;;;Renta neta media por persona;2023;14.812
08127 Monistrol de Montserrat;0812701 Monistrol de Montserrat distrito 01;;Renta neta media por persona;2023;14.812
08127 Monistrol de Montserrat;0812701 Monistrol de Montserrat distrito 01;0812701001 Monistrol de Montserrat sección 01001;Renta neta media por persona;2023;14.289
08127 Monistrol de Montserrat;0812701 Monistrol de Montserrat distrito 01;0812701002 Monistrol de Montserrat sección 01002;Renta neta media por persona;2023;15.049
08128 Monistrol de Calders;;;Renta neta media por persona;2023;15.222
08128 Monistrol de Calders;0812801 Monistrol de Calders distrito 01;;Renta neta media por persona;2023;15.222
08128 Monistrol de Calders;0812801 Monistrol de Calders distrito 01;0812801001 Monistrol de Calders sección 01001;Renta neta media por persona;2023;15.222
08129 Muntanyola;;;Renta neta media por persona;2023;19.469
08129 Muntanyola;0812901 Muntanyola distrito 01;;Renta neta media por persona;2023;19.469
08129 Muntanyola;0812901 Muntanyola distrito 01;0812901001 Muntanyola sección 01001;Renta neta media por persona;2023;19.469
08130 Montclar;;;Renta neta media por persona;2023;14.378
08130 Montclar;0813001 Montclar distrito 01;;Renta neta media por persona;2023;14.378
08130 Montclar;0813001 Montclar distrito 01;0813001001 Montclar sección 01001;Renta neta media por persona;2023;14.378
08131 Montesquiu;;;Renta neta media por persona;2023;14.589
08131 Montesquiu;0813101 Montesquiu distrito 01;;Renta neta media por persona;2023;14.589
08131 Montesquiu;0813101 Montesquiu distrito 01;0813101001 Montesquiu sección 01001;Renta neta media por persona;2023;14.589
08132 Montmajor;;;Renta neta media por persona;2023;14.987
08132 Montmajor;0813201 Montmajor distrito 01;;Renta neta media por persona;2023;14.987
08132 Montmajor;0813201 Montmajor distrito 01;0813201001 Montmajor sección 01001;Renta neta media por persona;2023;14.987
08133 Montmaneu;;;Renta neta media por persona;2023;15.709
08133 Montmaneu;0813301 Montmaneu distrito 01;;Renta neta media por persona;2023;15.709
08133 Montmaneu;0813301 Montmaneu distrito 01;0813301001 Montmaneu sección 01001;Renta neta media por persona;2023;15.709
08134 Figaró-Montmany;;;Renta neta media por persona;2023;16.189
08134 Figaró-Montmany;0813401 Figaró-Montmany distrito 01;;Renta neta media por persona;2023;16.189
08134 Figaró-Montmany;0813401 Figaró-Montmany distrito 01;0813401001 Figaró-Montmany sección 01001;Renta neta media por persona;2023;16.189
08135 Montmeló;;;Renta neta media por persona;2023;15.871
08135 Montmeló;0813501 Montmeló distrito 01;;Renta neta media por persona;2023;15.871
08135 Montmeló;0813501 Montmeló distrito 01;0813501001 Montmeló sección 01001;Renta neta media por persona;2023;16.266
08135 Montmeló;0813501 Montmeló distrito 01;0813501002 Montmeló sección 01002;Renta neta media por persona;2023;14.817
08135 Montmeló;0813501 Montmeló distrito 01;0813501003 Montmeló sección 01003;Renta neta media por persona;2023;16.192
08135 Montmeló;0813501 Montmeló distrito 01;0813501004 Montmeló sección 01004;Renta neta media por persona;2023;14.643
08135 Montmeló;0813501 Montmeló distrito 01;0813501005 Montmeló sección 01005;Renta neta media por persona;2023;16.693
08136 Montornès del Vallès;;;Renta neta media por persona;2023;14.991
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;;Renta neta media por persona;2023;16.227
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601001 Montornès del Vallès sección 01001;Renta neta media por persona;2023;15.091
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601002 Montornès del Vallès sección 01002;Renta neta media por persona;2023;14.697
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601003 Montornès del Vallès sección 01003;Renta neta media por persona;2023;15.330
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601004 Montornès del Vallès sección 01004;Renta neta media por persona;2023;16.411
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601005 Montornès del Vallès sección 01005;Renta neta media por persona;2023;17.240
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601006 Montornès del Vallès sección 01006;Renta neta media por persona;2023;18.707
08136 Montornès del Vallès;0813601 Montornès del Vallès distrito 01;0813601007 Montornès del Vallès sección 01007;Renta neta media por persona;2023;17.597
08136 Montornès del Vallès;0813602 Montornès del Vallès distrito 02;;Renta neta media por persona;2023;10.586
08136 Montornès del Vallès;0813602 Montornès del Vallès distrito 02;0813602001 Montornès del Vallès sección 02001;Renta neta media por persona;2023;8.855
08136 Montornès del Vallès;0813602 Montornès del Vallès distrito 02;0813602002 Montornès del Vallès sección 02002;Renta neta media por persona;2023;12.732
08136 Montornès del Vallès;0813602 Montornès del Vallès distrito 02;0813602003 Montornès del Vallès sección 02003;Renta neta media por persona;2023;10.891
08137 Montseny;;;Renta neta media por persona;2023;19.989
08137 Montseny;0813701 Montseny distrito 01;;Renta neta media por persona;2023;19.989
08137 Montseny;0813701 Montseny distrito 01;0813701001 Montseny sección 01001;Renta neta media por persona;2023;19.989
08138 Moià;;;Renta neta media por persona;2023;15.848
08138 Moià;0813801 Moià distrito 01;;Renta neta media por persona;2023;15.848
08138 Moià;0813801 Moià distrito 01;0813801001 Moià sección 01001;Renta neta media por persona;2023;16.810
08138 Moià;0813801 Moià distrito 01;0813801002 Moià sección 01002;Renta neta media por persona;2023;14.832
08138 Moià;0813801 Moià distrito 01;0813801003 Moià sección 01003;Renta neta media por persona;2023;15.831
08139 Mura;;;Renta neta media por persona;2023;18.922
08139 Mura;0813901 Mura distrito 01;;Renta neta media por persona;2023;18.922
08139 Mura;0813901 Mura distrito 01;0813901001 Mura sección 01001;Renta neta media por persona;2023;18.922
08140 Navarcles;;;Renta neta media por persona;2023;16.609
08140 Navarcles;0814001 Navarcles distrito 01;;Renta neta media por persona;2023;16.609
08140 Navarcles;0814001 Navarcles distrito 01;0814001001 Navarcles sección 01001;Renta neta media por persona;2023;14.699
08140 Navarcles;0814001 Navarcles distrito 01;0814001002 Navarcles sección 01002;Renta neta media por persona;2023;16.999
08140 Navarcles;0814001 Navarcles distrito 01;0814001003 Navarcles sección 01003;Renta neta media por persona;2023;17.801
08141 Navàs;;;Renta neta media por persona;2023;15.743
08141 Navàs;0814101 Navàs distrito 01;;Renta neta media por persona;2023;15.781
08141 Navàs;0814101 Navàs distrito 01;0814101001 Navàs sección 01001;Renta neta media por persona;2023;16.779
08141 Navàs;0814101 Navàs distrito 01;0814101002 Navàs sección 01002;Renta neta media por persona;2023;15.294
08141 Navàs;0814101 Navàs distrito 01;0814101003 Navàs sección 01003;Renta neta media por persona;2023;15.080
08141 Navàs;0814101 Navàs distrito 01;0814101004 Navàs sección 01004;Renta neta media por persona;2023;16.493
08141 Navàs;0814102 Navàs distrito 02;;Renta neta media por persona;2023;15.031
08141 Navàs;0814102 Navàs distrito 02;0814102001 Navàs sección 02001;Renta neta media por persona;2023;15.031
08142 Nou de Berguedà, La;;;Renta neta media por persona;2023;16.986
08142 Nou de Berguedà, La;0814201 Nou de Berguedà, La distrito 01;;Renta neta media por persona;2023;16.986
08142 Nou de Berguedà, La;0814201 Nou de Berguedà, La distrito 01;0814201001 Nou de Berguedà, La sección 01001;Renta neta media por persona;2023;16.986
08143 Òdena;;;Renta neta media por persona;2023;15.281
08143 Òdena;0814301 Òdena distrito 01;;Renta neta media por persona;2023;15.281
08143 Òdena;0814301 Òdena distrito 01;0814301001 Òdena sección 01001;Renta neta media por persona;2023;15.993
08143 Òdena;0814301 Òdena distrito 01;0814301002 Òdena sección 01002;Renta neta media por persona;2023;14.122
08144 Olvan;;;Renta neta media por persona;2023;15.462
08144 Olvan;0814401 Olvan distrito 01;;Renta neta media por persona;2023;15.462
08144 Olvan;0814401 Olvan distrito 01;0814401001 Olvan sección 01001;Renta neta media por persona;2023;15.462
08145 Olèrdola;;;Renta neta media por persona;2023;16.989
08145 Olèrdola;0814501 Olèrdola distrito 01;;Renta neta media por persona;2023;16.989
08145 Olèrdola;0814501 Olèrdola distrito 01;0814501001 Olèrdola sección 01001;Renta neta media por persona;2023;16.409
08145 Olèrdola;0814501 Olèrdola distrito 01;0814501002 Olèrdola sección 01002;Renta neta media por persona;2023;18.063
08146 Olesa de Bonesvalls;;;Renta neta media por persona;2023;16.806
08146 Olesa de Bonesvalls;0814601 Olesa de Bonesvalls distrito 01;;Renta neta media por persona;2023;16.806
08146 Olesa de Bonesvalls;0814601 Olesa de Bonesvalls distrito 01;0814601001 Olesa de Bonesvalls sección 01001;Renta neta media por persona;2023;16.595
08146 Olesa de Bonesvalls;0814601 Olesa de Bonesvalls distrito 01;0814601002 Olesa de Bonesvalls sección 01002;Renta neta media por persona;2023;16.969
08147 Olesa de Montserrat;;;Renta neta media por persona;2023;15.654
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;;Renta neta media por persona;2023;15.654
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701001 Olesa de Montserrat sección 01001;Renta neta media por persona;2023;13.795
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701002 Olesa de Montserrat sección 01002;Renta neta media por persona;2023;15.521
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701003 Olesa de Montserrat sección 01003;Renta neta media por persona;2023;16.124
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701004 Olesa de Montserrat sección 01004;Renta neta media por persona;2023;17.852
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701005 Olesa de Montserrat sección 01005;Renta neta media por persona;2023;16.113
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701006 Olesa de Montserrat sección 01006;Renta neta media por persona;2023;14.715
08147 Olesa de Montserrat;0814701 Olesa de Montserrat distrito 01;0814701007 Olesa de Montserrat sección 01007;Renta neta media por persona;2023;14.876
